"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","meanExprs","NumTx","gencodeTx","passExprsCut","logFC","AveExpr","t","P.Value","adj.P.Val","B","region","type"
"ENSG00000110328.5",3627,"ENSG00000110328.5","ENSG00000110328","protein_coding","GALNT18",374378,"InGen",7.3122889840541,2,"c(""ENST00000227756.4""; ""ENST00000526064.1"")",TRUE,0.0576330880212545,4.7678352995614,3.18788175074807,0.00156007876429136,0.0814162411024907,-1.6965483548813,"DLPFC","gene"
"ENSG00000133818.13",3453,"ENSG00000133818.13","ENSG00000133818","protein_coding","RRAS2",22800,"InGen",3.35686878845887,11,"c(""ENST00000537760.5""; ""ENST00000414023.6""; ""ENST00000529237.5""; ""ENST00000256196.8""; ""ENST00000534746.5""; ""ENST00000526063.5""; ""ENST00000532814.5""; ""ENST00000531807.5""; ""ENST00000532950.5""; ""ENST00000531421.5""; ""ENST00000526717.1"")",TRUE,0.0689613863613317,3.28515985746221,3.39303910825733,0.000768959124570803,0.0596112589274196,-0.829375632474077,"DLPFC","gene"
"ENSG00000166016.5",4973,"ENSG00000166016.5","ENSG00000166016","protein_coding","ABTB2",25841,"InGen",1.083467456572,2,"c(""ENST00000435224.2""; ""ENST00000530814.1"")",TRUE,-0.140562260154207,2.39176268393997,-3.32680098852094,0.000970054257188608,0.0667982613078591,-0.918745636632273,"DLPFC","gene"
"ENSG00000254708.1",886,"ENSG00000254708.1","ENSG00000254708","processed_pseudogene","",NA,"InGen",0.580515951713085,1,"ENST00000531489.1",TRUE,-0.277737107567256,-1.12230496255693,-3.38913466921327,0.000779641890603018,0.06006166214733,-0.902704347630094,"DLPFC","gene"
"ENSG00000175274.18",7345,"ENSG00000175274.18","ENSG00000175274","protein_coding","TP53I11",9537,"InGen",2.79108839228293,23,"c(""ENST00000354556.8""; ""ENST00000395648.7""; ""ENST00000308212.9""; ""ENST00000616990.4""; ""ENST00000533940.5""; ""ENST00000525680.5""; ""ENST00000532253.5""; ""ENST00000524774.1""; ""ENST00000528473.5""; ""ENST00000528290.5""; ""ENST00000533955.5""; ""ENST00000531130.6""; ""ENST00000531928.6""; ""ENST00000525667.1""; ""ENST00000532921.1""; ""ENST00000525145.5""; ""ENST00000525683.5""; ""ENST00000525138.5""; ""ENST00000533443.5""; ""ENST00000627720.1""; ""ENST00000530035.5""; ""ENST00000527685.5""; ""ENST00000533937.1"")",TRUE,0.117091486996402,3.86147565925996,3.64758329282164,0.000304241692516689,0.0401169204992248,-0.0718262074786518,"DLPFC","gene"
"ENSG00000149182.14",5918,"ENSG00000149182.14","ENSG00000149182","protein_coding","ARFGAP2",84364,"InGen",11.2634274651344,30,"c(""ENST00000426335.6""; ""ENST00000627920.2""; ""ENST00000524782.5""; ""ENST00000395449.7""; ""ENST00000533243.5""; ""ENST00000527776.5""; ""ENST00000526342.5""; ""ENST00000527927.5""; ""ENST00000532478.5""; ""ENST00000525635.1""; ""ENST00000532438.5""; ""ENST00000529455.5""; ""ENST00000525398.5""; ""ENST00000526948.1""; ""ENST00000531750.5""; ""ENST00000525314.5""; ""ENST00000629231.2""; ""ENST00000527097.5""; ""ENST00000528444.5""; ""ENST00000524727.5""; ""ENST00000529599.5""; ""ENST00000528041.5""; ""ENST00000529439.5""; ""ENST00000530596.5""; 
""ENST00000533939.5""; ""ENST00000526185.5""; ""ENST00000528708.5""; ""ENST00000524586.1""; ""ENST00000530794.1""; ""ENST00000528072.1"")",TRUE,0.0277517921033786,6.37603124256238,3.09391260170108,0.00213150901917112,0.092200048507514,-2.15568759391219,"DLPFC","gene"
"ENSG00000255197.5",1113,"ENSG00000255197.5","ENSG00000255197","antisense","",NA,"InGen",0.390442929303595,3,"c(""ENST00000527426.1""; ""ENST00000532943.5""; ""ENST00000532340.1"")",TRUE,-0.244755897785277,-1.20059087383799,-3.45849430031376,0.000609003340296906,0.052958527664374,-0.762942601158097,"DLPFC","gene"
"ENSG00000149187.17",10441,"ENSG00000149187.17","ENSG00000149187","protein_coding","CELF1",10658,"InGen",15.6079203006495,21,"c(""ENST00000395290.6""; ""ENST00000358597.7""; ""ENST00000395292.6""; ""ENST00000310513.9""; ""ENST00000361904.7""; ""ENST00000539455.5""; ""ENST00000531165.5""; ""ENST00000532048.5""; ""ENST00000524648.1""; ""ENST00000539254.1""; ""ENST00000534614.1""; ""ENST00000422993.2""; ""ENST00000532146.1""; ""ENST00000530151.5""; ""ENST00000528434.5""; ""ENST00000525841.5""; ""ENST00000543178.5""; ""ENST00000535982.1""; ""ENST00000526419.1""; ""ENST00000528538.5""; ""ENST00000526277.1"")",TRUE,0.0336220509052789,7.43309397867592,3.21669427132263,0.00141557748682652,0.0793109459210166,-1.86574408682814,"DLPFC","gene"
"ENSG00000149131.15",3603,"ENSG00000149131.15","ENSG00000149131","protein_coding","SERPING1",710,"InGen",3.22957731535485,13,"c(""ENST00000405496.5""; ""ENST00000278407.8""; ""ENST00000457869.1""; ""ENST00000340687.10""; ""ENST00000378323.8""; ""ENST00000378324.6""; ""ENST00000403558.1""; ""ENST00000531797.5""; ""ENST00000531133.5""; ""ENST00000619430.1""; ""ENST00000531605.1""; ""ENST00000528996.1""; ""ENST00000530113.1"")",TRUE,0.0997426404604681,3.51023968794041,3.42469495530536,0.00068725228193799,0.0562731304178221,-0.767730561154237,"DLPFC","gene"
"ENSG00000110446.10",6118,"ENSG00000110446.10","ENSG00000110446","protein_coding","SLC15A3",51296,"InGen",0.399919143745403,9,"c(""ENST00000536784.5""; ""ENST00000541505.5""; ""ENST00000227880.7""; ""ENST00000544101.1""; ""ENST00000543406.1""; ""ENST00000537307.1""; ""ENST00000536491.1""; ""ENST00000540272.1""; ""ENST00000538739.1"")",TRUE,-0.158775438043326,1.05654115672361,-3.10989328676867,0.00202240087868148,0.0898207375665295,-1.45553406838649,"DLPFC","gene"
"ENSG00000167986.13",13950,"ENSG00000167986.13","ENSG00000167986","protein_coding","DDB1",1642,"InGen",12.971461487406,25,"c(""ENST00000301764.11""; ""ENST00000451943.6""; ""ENST00000545894.1""; ""ENST00000540166.5""; ""ENST00000538470.2""; ""ENST00000539332.2""; ""ENST00000543658.5""; ""ENST00000535147.5""; ""ENST00000537877.5""; ""ENST00000414411.3""; ""ENST00000535967.5""; ""ENST00000539739.5""; ""ENST00000540784.5""; ""ENST00000538280.1""; ""ENST00000545930.5""; ""ENST00000535174.5""; ""ENST00000539712.5""; ""ENST00000541513.2""; ""ENST00000537120.5""; ""ENST00000543162.1""; ""ENST00000539426.5""; ""ENST00000535283.5""; ""ENST00000538129.1""; ""ENST00000542337.5""; 
""ENST00000543627.1"")",TRUE,0.0264710219465248,7.80682265683777,3.15645330002382,0.0017331742223333,0.0847017667800529,-2.07651877169081,"DLPFC","gene"
"ENSG00000149485.17",10230,"ENSG00000149485.17","ENSG00000149485","protein_coding","FADS1",3992,"InGen",9.37480195411815,22,"c(""ENST00000350997.11""; ""ENST00000536991.5""; ""ENST00000433932.5""; ""ENST00000460649.5""; ""ENST00000542506.5""; ""ENST00000496123.6""; ""ENST00000539999.1""; ""ENST00000424501.5""; ""ENST00000540767.5""; ""ENST00000545245.5""; ""ENST00000545405.5""; ""ENST00000421879.5""; ""ENST00000491310.5""; ""ENST00000544696.5""; ""ENST00000466716.5""; ""ENST00000544309.5""; ""ENST00000539419.5""; ""ENST00000448607.1""; ""ENST00000473263.1""; ""ENST00000545986.1""; ""ENST00000541683.1""; ""ENST00000410394.1"")",TRUE,-0.07560564802872,6.67564311619609,-3.20822303112831,0.00145672166199875,0.0801587107401635,-1.83264511754352,"DLPFC","gene"
"ENSG00000149452.15",8531,"ENSG00000149452.15","ENSG00000149452","protein_coding","SLC22A8",9376,"InGen",0.265677544487141,10,"c(""ENST00000539841.1""; ""ENST00000336232.6""; ""ENST00000451262.1""; ""ENST00000545207.5""; ""ENST00000535878.5""; ""ENST00000311438.12""; ""ENST00000430500.6""; ""ENST00000542795.5""; ""ENST00000542904.1""; ""ENST00000544707.1"")",TRUE,0.706475744692438,-2.94305408659199,3.37609934533604,0.000816317555276404,0.0608963853477369,-1.50855768311474,"DLPFC","gene"
"ENSG00000168004.9",3268,"ENSG00000168004.9","ENSG00000168004","protein_coding","HRASLS5",117245,"InGen",1.36025798169866,6,"c(""ENST00000536887.5""; ""ENST00000540857.5""; ""ENST00000539221.5""; ""ENST00000301790.4""; ""ENST00000394615.2""; ""ENST00000538712.1"")",TRUE,0.103283331621322,2.45827572685359,3.18435889167578,0.0015786533849988,0.0814162411024907,-1.35664716216725,"DLPFC","gene"
"ENSG00000168067.11",7649,"ENSG00000168067.11","ENSG00000168067","protein_coding","MAP4K2",5871,"InGen",3.9230776495235,13,"c(""ENST00000294066.6""; ""ENST00000435926.5""; ""ENST00000424945.5""; ""ENST00000470088.5""; ""ENST00000377350.7""; ""ENST00000433890.5""; ""ENST00000489952.5""; ""ENST00000467689.1""; ""ENST00000439069.5""; ""ENST00000493428.5""; ""ENST00000482314.5""; ""ENST00000468062.5""; ""ENST00000444560.1"")",TRUE,-0.054572339411809,5.38581698685032,-3.46808561316819,0.000588364310783976,0.052532064737563,-0.879766638533668,"DLPFC","gene"
"ENSG00000213445.9",4668,"ENSG00000213445.9","ENSG00000213445","protein_coding","SIPA1",6494,"InGen",1.25651597419222,10,"c(""ENST00000534313.5""; ""ENST00000533361.1""; ""ENST00000526137.1""; ""ENST00000527525.5""; ""ENST00000394224.3""; ""ENST00000534406.1""; ""ENST00000530226.1""; ""ENST00000531339.5""; ""ENST00000529725.1""; ""ENST00000528699.1"")",TRUE,-0.114846883786836,2.50229193120987,-3.15485522350019,0.00174243266831381,0.0847227813397873,-1.44837764424021,"DLPFC","gene"
"ENSG00000254986.7",3977,"ENSG00000254986.7","ENSG00000254986","protein_coding","DPP3",10072,"InGen",2.2295550653015,16,"c(""ENST00000531863.5""; ""ENST00000532677.5""; ""ENST00000541961.5""; ""ENST00000531272.6""; ""ENST00000532019.5""; ""ENST00000526515.5""; ""ENST00000530165.5""; ""ENST00000533725.5""; ""ENST00000544603.1""; ""ENST00000531314.1""; ""ENST00000531354.2""; ""ENST00000526250.5""; ""ENST00000526667.6""; ""ENST00000533799.5""; ""ENST00000525738.1""; ""ENST00000539085.1"")",TRUE,-0.0793292853685272,3.26474050124061,-3.82977204432205,0.000151531079132104,0.0296873796889945,0.653476105262081,"DLPFC","gene"
"ENSG00000173715.15",3765,"ENSG00000173715.15","ENSG00000173715","protein_coding","C11orf80",79703,"InGen",4.77757042907742,18,"c(""ENST00000534325.5""; ""ENST00000524551.5""; ""ENST00000525908.5""; ""ENST00000527634.5""; ""ENST00000527368.5""; ""ENST00000540737.5""; ""ENST00000531400.6""; ""ENST00000532565.6""; ""ENST00000525449.6""; ""ENST00000360962.8""; ""ENST00000532727.5""; ""ENST00000526260.1""; ""ENST00000532089.5""; ""ENST00000527352.1""; ""ENST00000533143.1""; ""ENST00000526718.1""; ""ENST00000531415.1""; ""ENST00000526270.1"")",TRUE,0.0511680375425501,4.28233687668939,3.04943467035711,0.00246435006320042,0.0980486278234294,-2.03828958898504,"DLPFC","gene"
"ENSG00000175634.14",5822,"ENSG00000175634.14","ENSG00000175634","protein_coding","RPS6KB2",6199,"InGen",1.93391843401058,12,"c(""ENST00000530623.5""; ""ENST00000556575.5""; ""ENST00000524934.5""; ""ENST00000524814.5""; ""ENST00000420069.3""; ""ENST00000312629.9""; ""ENST00000528964.5""; ""ENST00000525088.5""; ""ENST00000525996.7""; ""ENST00000525726.1""; ""ENST00000526268.5""; ""ENST00000531765.2"")",TRUE,-0.0585085839920753,3.65142646397222,-3.17265199117352,0.00164185790970281,0.0826621433386333,-1.56523772727174,"DLPFC","gene"
"ENSG00000078124.11",8442,"ENSG00000078124.11","ENSG00000078124","protein_coding","ACER3",55331,"InGen",6.97067357142024,14,"c(""ENST00000534206.5""; ""ENST00000532485.5""; ""ENST00000530182.5""; ""ENST00000525194.5""; ""ENST00000525861.5""; ""ENST00000531461.5""; ""ENST00000530334.5""; ""ENST00000526597.5""; ""ENST00000533873.1""; ""ENST00000531352.5""; ""ENST00000278544.9""; ""ENST00000527508.1""; ""ENST00000525325.1""; ""ENST00000530921.1"")",TRUE,-0.0609676221365025,6.11006089320838,-3.05833557241142,0.00239414515113477,0.0971989997030422,-2.23630742439863,"DLPFC","gene"
"ENSG00000270578.1",568,"ENSG00000270578.1","ENSG00000270578","processed_pseudogene","",NA,"InGen",1.13818468853288,1,"ENST00000604432.1",TRUE,-0.177455098068507,-0.247360443041108,-3.49806479449802,0.00052799205268507,0.0510707264655741,-0.414329325723199,"DLPFC","gene"
"ENSG00000087053.18",6119,"ENSG00000087053.18","ENSG00000087053","protein_coding","MTMR2",8898,"InGen",9.09927574105629,15,"c(""ENST00000346299.9""; ""ENST00000393223.7""; ""ENST00000409459.5""; ""ENST00000352297.11""; ""ENST00000444541.6""; ""ENST00000484818.5""; ""ENST00000495134.5""; ""ENST00000485740.5""; ""ENST00000472423.5""; ""ENST00000497683.5""; ""ENST00000470293.5""; ""ENST00000481642.5""; ""ENST00000470011.5""; ""ENST00000469574.1""; ""ENST00000485988.1"")",TRUE,-0.0717425359907865,6.2376102279428,-5.04584748470249,7.21294823478227e-07,0.00198897716518069,5.359694580598,"DLPFC","gene"
"ENSG00000120458.10",4335,"ENSG00000120458.10","ENSG00000120458","protein_coding","MSANTD2",79684,"InGen",2.7669687814499,7,"c(""ENST00000239614.8""; ""ENST00000374979.7""; ""ENST00000526629.1""; ""ENST00000524950.1""; ""ENST00000533514.1""; ""ENST00000527140.1""; ""ENST00000634413.1"")",TRUE,-0.0657140812232397,3.74204658748322,-3.68425031044023,0.000265010426184703,0.0377632198052329,0.076099865411666,"DLPFC","gene"
"ENSG00000149557.12",5937,"ENSG00000149557.12","ENSG00000149557","protein_coding","FEZ1",9638,"InGen",32.3022756210583,15,"c(""ENST00000526507.5""; ""ENST00000527350.5""; ""ENST00000278919.7""; ""ENST00000524427.5""; ""ENST00000530096.1""; ""ENST00000528863.5""; ""ENST00000532778.1""; ""ENST00000392709.8""; ""ENST00000577924.1""; ""ENST00000533294.1""; ""ENST00000534022.1""; ""ENST00000532981.1""; ""ENST00000366139.3""; ""ENST00000524435.1""; ""ENST00000527534.1"")",TRUE,-0.0597606737050377,7.85707650695812,-4.02304829495922,7.01864457413522e-05,0.0220994583606673,0.90275495133246,"DLPFC","gene"
"ENSG00000149328.14",7280,"ENSG00000149328.14","ENSG00000149328","protein_coding","GLB1L2",89944,"InGen",0.391750356086047,5,"c(""ENST00000339772.9""; ""ENST00000535456.6""; ""ENST00000529077.5""; ""ENST00000531081.5""; ""ENST00000533324.2"")",TRUE,0.120576332868061,1.25762332468725,3.13232625151449,0.00187790749346186,0.087512619147111,-1.4029094779416,"DLPFC","gene"
"ENSG00000151065.13",4609,"ENSG00000151065.13","ENSG00000151065","protein_coding","DCP1B",196513,"InGen",1.94468877559247,7,"c(""ENST00000280665.10""; ""ENST00000543381.5""; ""ENST00000540622.1""; ""ENST00000536665.5""; ""ENST00000541700.5""; ""ENST00000537725.1""; ""ENST00000535873.2"")",TRUE,0.0520627312398318,3.38242877433651,3.53736853897365,0.000457599474902161,0.0480031585331407,-0.370461853448272,"DLPFC","gene"
"ENSG00000111262.4",8361,"ENSG00000111262.4","ENSG00000111262","protein_coding","KCNA1",3736,"InGen",9.55576813054359,3,"c(""ENST00000382545.3""; ""ENST00000541095.1""; ""ENST00000543874.2"")",TRUE,-0.141410328643088,6.63924600109512,-5.5274640052226,6.28998583252981e-08,0.000516869102478416,7.67355411755485,"DLPFC","gene"
"ENSG00000171860.4",2145,"ENSG00000171860.4","ENSG00000171860","protein_coding","C3AR1",719,"InGen",1.47974871544091,2,"c(""ENST00000307637.4""; ""ENST00000546241.1"")",TRUE,-0.279601462102492,1.34462729490896,-3.05927366523071,0.00238685415126268,0.0971989997030422,-1.61256130279388,"DLPFC","gene"
"ENSG00000175899.14",6384,"ENSG00000175899.14","ENSG00000175899","protein_coding","A2M",2,"InGen",22.9614126006044,13,"c(""ENST00000543436.2""; ""ENST00000495442.1""; ""ENST00000495709.1""; ""ENST00000318602.11""; ""ENST00000545828.1""; ""ENST00000542567.1""; ""ENST00000462568.1""; ""ENST00000546069.1""; ""ENST00000472360.1""; ""ENST00000539638.5""; ""ENST00000404455.2""; ""ENST00000467091.1""; ""ENST00000497324.1"")",TRUE,-0.177297307409981,7.20912439935513,-4.44225644870445,1.18983902197301e-05,0.00752100296658427,2.62518448609509,"DLPFC","gene"
"ENSG00000110848.8",2832,"ENSG00000110848.8","ENSG00000110848","protein_coding","CD69",969,"InGen",0.357361467916009,4,"c(""ENST00000228434.7""; ""ENST00000536709.1""; ""ENST00000416624.6""; ""ENST00000543147.1"")",TRUE,-0.4409060558329,-0.819533477983054,-3.20068246971801,0.00149427384613767,0.0809600853955734,-1.31865626192522,"DLPFC","gene"
"ENSG00000172243.17",4190,"ENSG00000172243.17","ENSG00000172243","protein_coding","CLEC7A",64581,"InGen",0.860909504830025,13,"c(""ENST00000353231.9""; ""ENST00000534609.5""; ""ENST00000529761.5""; ""ENST00000298523.9""; ""ENST00000396484.6""; ""ENST00000304084.12""; ""ENST00000349926.9""; ""ENST00000465100.5""; ""ENST00000533022.5""; ""ENST00000531192.5""; ""ENST00000528799.1""; ""ENST00000310002.4""; ""ENST00000525605.1"")",TRUE,-0.372577786543402,1.35973501929792,-4.21573552726114,3.16014685876683e-05,0.0142267435328508,2.14085079613694,"DLPFC","gene"
"ENSG00000173391.8",3057,"ENSG00000173391.8","ENSG00000173391","protein_coding","OLR1",4973,"InGen",3.19902828199395,11,"c(""ENST00000309539.7""; ""ENST00000544577.5""; ""ENST00000543993.5""; ""ENST00000545927.5""; ""ENST00000432556.6""; ""ENST00000536989.1""; ""ENST00000539518.5""; ""ENST00000538745.5""; ""ENST00000339968.6""; ""ENST00000538873.1""; ""ENST00000543414.1"")",TRUE,-0.344020411501934,3.04881016948836,-4.21469395496646,3.17406658407753e-05,0.0142267435328508,2.10799830073839,"DLPFC","gene"
"ENSG00000123095.5",3948,"ENSG00000123095.5","ENSG00000123095","protein_coding","BHLHE41",79365,"InGen",10.2897815791694,3,"c(""ENST00000242728.4""; ""ENST00000394326.2""; ""ENST00000541271.1"")",TRUE,-0.118402834196659,5.60555555014017,-4.06255640833126,5.97417242954958e-05,0.0210393283904652,1.22436718872377,"DLPFC","gene"
"ENSG00000064102.14",3345,"ENSG00000064102.14","ENSG00000064102","protein_coding","ASUN",55726,"InGen",4.92174077160079,9,"c(""ENST00000538155.5""; ""ENST00000261191.11""; ""ENST00000538016.1""; ""ENST00000542392.4""; ""ENST00000536232.1""; ""ENST00000538727.5""; ""ENST00000544548.5""; ""ENST00000538748.1""; ""ENST00000537336.1"")",TRUE,-0.0707908532952891,4.21352171406751,-3.44013650579792,0.000650406166957151,0.0545367783259445,-0.814208316246193,"DLPFC","gene"
"ENSG00000188375.4",1057,"ENSG00000188375.4","ENSG00000188375","protein_coding","H3F3C",440093,"InGen",0.733811129338237,1,"ENST00000340398.4",TRUE,0.161191937889051,-0.352689076778178,3.18479837544539,0.00157632505207175,0.0814162411024907,-1.28853277950308,"DLPFC","gene"
"ENSG00000110975.8",5082,"ENSG00000110975.8","ENSG00000110975","protein_coding","SYT10",341359,"InGen",1.21636567256724,3,"c(""ENST00000228567.7""; ""ENST00000539102.1""; ""ENST00000567656.1"")",TRUE,0.188301474598144,3.25469382454083,3.76104154790572,0.00019774949593778,0.0338536150962372,0.403379036966189,"DLPFC","gene"
"ENSG00000139117.13",5178,"ENSG00000139117.13","ENSG00000139117","protein_coding","CPNE8",144402,"InGen",6.97557909249372,9,"c(""ENST00000552259.5""; ""ENST00000331366.9""; ""ENST00000538596.6""; ""ENST00000546603.5""; ""ENST00000360449.3""; ""ENST00000547417.1""; ""ENST00000549842.1""; ""ENST00000551855.1""; ""ENST00000550863.1"")",TRUE,0.0734815265126242,5.45079610847091,3.29065662734492,0.00109943515845597,0.070215739705328,-1.46355682651264,"DLPFC","gene"
"ENSG00000247774.6",3092,"ENSG00000247774.6","ENSG00000247774","processed_transcript","PCED1B-AS1",100233209,"InGen",0.297675885756159,11,"c(""ENST00000547626.5""; ""ENST00000550426.5""; ""ENST00000552269.5""; ""ENST00000547600.5""; ""ENST00000551432.5""; ""ENST00000551898.1""; ""ENST00000552990.5""; ""ENST00000548222.5""; ""ENST00000552975.5""; ""ENST00000547851.1""; ""ENST00000500365.2"")",TRUE,-0.316564515321406,-0.456414869838739,-3.49516102295593,0.000533575669757627,0.0510707264655741,-0.4654740985387,"DLPFC","gene"
"ENSG00000134291.11",3475,"ENSG00000134291.11","ENSG00000134291","protein_coding","TMEM106C",79022,"InGen",5.81713952668804,22,"c(""ENST00000550146.5""; ""ENST00000551305.5""; ""ENST00000256686.10""; ""ENST00000548153.5""; ""ENST00000549288.5""; ""ENST00000552187.1""; ""ENST00000552561.5""; ""ENST00000546749.5""; ""ENST00000552546.5""; ""ENST00000550552.5""; ""ENST00000429772.6""; ""ENST00000550161.5""; ""ENST00000449758.6""; ""ENST00000551705.1""; ""ENST00000548640.5""; ""ENST00000553217.5""; ""ENST00000548355.5""; ""ENST00000548965.1""; ""ENST00000547136.1""; ""ENST00000547682.2""; ""ENST00000615597.1""; ""ENST00000549287.1"")",TRUE,0.0709086164544635,4.36698477977288,3.84260240276074,0.000144121955207329,0.0295515778987003,0.546334001760041,"DLPFC","gene"
"ENSG00000183283.15",5731,"ENSG00000183283.15","ENSG00000183283","protein_coding","DAZAP2",9802,"InGen",12.471018741707,15,"c(""ENST00000412716.7""; ""ENST00000449723.7""; ""ENST00000552173.5""; ""ENST00000549555.5""; ""ENST00000439799.6""; ""ENST00000425012.6""; ""ENST00000551919.5""; ""ENST00000549041.1""; ""ENST00000549732.6""; ""ENST00000604900.5""; ""ENST00000436900.2""; ""ENST00000551534.5""; ""ENST00000552459.2""; ""ENST00000549497.5""; ""ENST00000551313.1"")",TRUE,-0.0391008294654018,6.42913474670589,-3.37226824134253,0.000827398457989573,0.0608963853477369,-1.29298915660525,"DLPFC","gene"
"ENSG00000050438.16",17980,"ENSG00000050438.16","ENSG00000050438","protein_coding","SLC4A8",9498,"InGen",10.5386363147734,18,"c(""ENST00000535225.6""; ""ENST00000358657.7""; ""ENST00000615370.1""; ""ENST00000547697.6""; ""ENST00000604314.5""; ""ENST00000548352.5""; ""ENST00000453097.6""; ""ENST00000548811.5""; ""ENST00000546497.1""; ""ENST00000319957.10""; ""ENST00000514353.7""; ""ENST00000551071.5""; ""ENST00000552001.1""; ""ENST00000550211.1""; ""ENST00000546663.1""; ""ENST00000548616.1""; ""ENST00000546872.1""; ""ENST00000546875.1"")",TRUE,-0.0609634661168501,7.9156174369382,-3.53266185588673,0.000465539872226754,0.0482205417232519,-0.871470298955684,"DLPFC","gene"
"ENSG00000123338.12",10596,"ENSG00000123338.12","ENSG00000123338","protein_coding","NCKAP1L",3071,"InGen",1.05024168850979,8,"c(""ENST00000293373.10""; ""ENST00000548221.5""; ""ENST00000547500.1""; ""ENST00000545638.2""; ""ENST00000552211.5""; ""ENST00000548916.1""; ""ENST00000549451.1""; ""ENST00000548980.1"")",TRUE,-0.208489945540838,3.23838568629598,-3.2529587852359,0.00125131693816029,0.0747829434218011,-1.25656032185077,"DLPFC","gene"
"ENSG00000135482.6",8464,"ENSG00000135482.6","ENSG00000135482","protein_coding","ZC3H10",84872,"InGen",1.03161455067602,5,"c(""ENST00000257940.6""; ""ENST00000552345.1""; ""ENST00000549973.1""; ""ENST00000551880.1""; ""ENST00000546903.1"")",TRUE,-0.0698022123019968,3.24411610850041,-3.56675746626428,0.000410819034707814,0.0447902493654279,-0.252033264580829,"DLPFC","gene"
"ENSG00000166908.17",3299,"ENSG00000166908.17","ENSG00000166908","protein_coding","PIP4K2C",79837,"InGen",13.7956252823307,8,"c(""ENST00000422156.7""; ""ENST00000540759.6""; ""ENST00000551772.5""; ""ENST00000550465.5""; ""ENST00000550360.1""; ""ENST00000550095.5""; ""ENST00000354947.9""; ""ENST00000548264.1"")",TRUE,-0.056810717000755,5.96134558481978,-3.7478649499831,0.000208010239230288,0.0344152242785575,0.0256148573823687,"DLPFC","gene"
"ENSG00000135446.16",3168,"ENSG00000135446.16","ENSG00000135446","protein_coding","CDK4",1019,"InGen",3.82891891936576,15,"c(""ENST00000312990.10""; ""ENST00000257904.10""; ""ENST00000552713.5""; ""ENST00000549606.5""; ""ENST00000553237.5""; ""ENST00000546489.5""; ""ENST00000551888.5""; ""ENST00000547281.5""; ""ENST00000550419.5""; ""ENST00000551800.5""; ""ENST00000552254.5""; ""ENST00000551706.1""; ""ENST00000552388.1""; ""ENST00000552862.1""; ""ENST00000547853.1"")",TRUE,-0.0555446764871764,3.60953417829353,-3.83749640493376,0.000147028501828679,0.0296873796889945,0.636821970694533,"DLPFC","gene"
"ENSG00000177990.11",5646,"ENSG00000177990.11","ENSG00000177990","protein_coding","DPY19L2",283417,"InGen",4.43139267940569,9,"c(""ENST00000324472.8""; ""ENST00000541911.1""; ""ENST00000413230.6""; ""ENST00000439061.6""; ""ENST00000306389.7""; ""ENST00000541083.1""; ""ENST00000536494.5""; ""ENST00000538147.1""; ""ENST00000542209.1"")",TRUE,0.104063421761686,4.79526474746558,3.62465980905909,0.000331476866857698,0.0403677063669577,-0.282070825062258,"DLPFC","gene"
"ENSG00000258168.5",6368,"ENSG00000258168.5","ENSG00000258168","antisense","",NA,"InGen",0.283310870709816,8,"c(""ENST00000549460.5""; ""ENST00000548687.5""; ""ENST00000548924.5""; ""ENST00000549616.5""; ""ENST00000549359.5""; ""ENST00000551438.5""; ""ENST00000547656.1""; ""ENST00000546836.1"")",TRUE,-0.1694545908915,0.832788394209339,-3.32321393427789,0.000982231133897787,0.0671889688767313,-0.843772007320005,"DLPFC","gene"
"ENSG00000067715.13",6494,"ENSG00000067715.13","ENSG00000067715","protein_coding","SYT1",6857,"InGen",181.62465766258,12,"c(""ENST00000393240.7""; ""ENST00000261205.8""; ""ENST00000457153.6""; ""ENST00000552074.5""; ""ENST00000549454.5""; ""ENST00000547046.5""; ""ENST00000549671.5""; ""ENST00000551304.5""; ""ENST00000552744.5""; ""ENST00000552624.5""; ""ENST00000446242.3""; ""ENST00000549559.2"")",TRUE,-0.0550794669850771,10.6633912030052,-3.30811786469652,0.00103505151788185,0.0688977463102425,-1.78573880582107,"DLPFC","gene"
"ENSG00000136040.8",9887,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",5.51494766915476,11,"c(""ENST00000258526.8""; ""ENST00000546733.1""; ""ENST00000551850.1""; ""ENST00000546659.1""; ""ENST00000549810.1""; ""ENST00000549217.5""; ""ENST00000550080.5""; ""ENST00000547057.5""; ""ENST00000551495.1""; ""ENST00000545312.1""; ""ENST00000549187.1"")",TRUE,0.0765815140585493,6.00427625152376,4.68418473364698,4.00486583621763e-06,0.0042658925892887,3.74161837107212,"DLPFC","gene"
"ENSG00000139354.10",6799,"ENSG00000139354.10","ENSG00000139354","protein_coding","GAS2L3",283431,"InGen",0.941472504343644,9,"c(""ENST00000266754.9""; ""ENST00000547754.5""; ""ENST00000547739.1""; ""ENST00000550295.1""; ""ENST00000537247.5""; ""ENST00000539410.2""; ""ENST00000548113.1""; ""ENST00000548067.1""; ""ENST00000552854.1"")",TRUE,-0.132540317490046,1.49538018317011,-3.21461842590595,0.00142555898362553,0.0795087784261008,-1.17962831320416,"DLPFC","gene"
